id,job,user,status,is_deleted,create_date,modify_date
5234,547,2539,1,0,2025-10-11 14:18:29,2025-10-11 14:18:29
5235,553,25918,1,0,2025-10-11 14:36:46,2025-10-11 14:36:46
5236,340,25909,1,0,2025-10-11 15:00:38,2025-10-11 15:00:38
5237,24,25938,1,0,2025-10-11 15:21:56,2025-10-11 15:21:56
5238,553,25944,1,0,2025-10-11 15:33:39,2025-10-11 15:33:39
5239,480,25984,1,0,2025-10-11 18:28:25,2025-10-11 18:28:25
5240,85,25993,1,0,2025-10-11 18:44:56,2025-10-11 18:44:56
5241,547,23592,1,0,2025-10-11 19:48:40,2025-10-11 19:48:40
5242,24,26076,1,0,2025-10-12 00:29:01,2025-10-12 00:29:01
5243,553,26082,1,0,2025-10-12 01:03:03,2025-10-12 01:03:03
5244,553,26097,1,0,2025-10-12 05:53:46,2025-10-12 05:53:46
5245,547,25229,1,0,2025-10-12 09:25:54,2025-10-12 09:25:54
5246,553,4222,1,0,2025-10-12 09:51:10,2025-10-12 09:51:10
5247,553,26181,1,0,2025-10-12 13:14:21,2025-10-12 13:14:21
5248,345,26195,1,0,2025-10-12 13:40:51,2025-10-12 13:40:51
5249,421,26202,1,0,2025-10-12 13:52:00,2025-10-12 13:52:00
5250,497,26217,1,0,2025-10-12 15:05:00,2025-10-12 15:05:00
5251,564,26248,1,0,2025-10-12 15:57:34,2025-10-12 15:57:34
5252,553,26281,1,0,2025-10-12 17:43:34,2025-10-12 17:43:34
5253,462,26282,1,0,2025-10-12 17:46:46,2025-10-12 17:46:46
5254,553,12825,1,0,2025-10-12 20:04:43,2025-10-12 20:04:43
5255,556,26307,1,0,2025-10-12 20:09:23,2025-10-12 20:09:23
5256,165,26306,1,0,2025-10-12 20:12:24,2025-10-12 20:12:24
5257,543,26312,1,0,2025-10-12 20:39:26,2025-10-12 20:39:26
5258,345,26312,1,0,2025-10-12 20:40:26,2025-10-12 20:40:26
5259,553,25925,1,0,2025-10-12 20:55:41,2025-10-12 20:55:41
5260,36,26328,1,0,2025-10-12 22:06:42,2025-10-12 22:06:42
5261,553,26333,1,0,2025-10-12 22:31:20,2025-10-12 22:31:20
5262,312,26404,1,0,2025-10-13 09:24:45,2025-10-13 09:24:45
5263,553,26414,1,0,2025-10-13 10:20:35,2025-10-13 10:20:35
5264,386,26444,1,0,2025-10-13 12:45:28,2025-10-13 12:45:28
5265,497,26442,1,0,2025-10-13 13:08:09,2025-10-13 13:08:09
5266,553,8123,1,0,2025-10-13 13:25:38,2025-10-13 13:25:38
5267,525,26457,1,0,2025-10-13 13:43:33,2025-10-13 13:43:33
5268,522,26457,1,0,2025-10-13 13:43:56,2025-10-13 13:43:56
5269,498,26457,1,0,2025-10-13 13:44:24,2025-10-13 13:44:24
5270,526,26457,1,0,2025-10-13 13:45:29,2025-10-13 13:45:29
5271,553,26543,1,0,2025-10-13 17:09:48,2025-10-13 17:09:48
5272,29,26559,1,0,2025-10-13 17:46:04,2025-10-13 17:46:04
5273,37,26552,1,0,2025-10-13 17:59:12,2025-10-13 17:59:12
5274,556,26579,1,0,2025-10-13 18:52:52,2025-10-13 18:52:52
5275,301,26579,1,0,2025-10-13 18:57:59,2025-10-13 18:57:59
5276,367,26589,1,0,2025-10-13 19:18:17,2025-10-13 19:18:17
5277,552,26602,1,0,2025-10-13 19:42:34,2025-10-13 19:42:34
5278,490,26637,1,0,2025-10-13 21:28:46,2025-10-13 21:28:46
5279,553,5956,1,0,2025-10-13 22:19:32,2025-10-13 22:19:32
5280,37,26663,1,0,2025-10-13 22:25:24,2025-10-13 22:25:24
5281,565,26651,1,0,2025-10-13 22:40:06,2025-10-13 22:40:06
5283,178,26695,1,0,2025-10-13 23:34:50,2025-10-13 23:34:50
5284,553,7227,1,0,2025-10-13 23:35:44,2025-10-13 23:35:44
5285,553,26705,1,0,2025-10-14 00:28:15,2025-10-14 00:28:15
5286,495,26756,1,0,2025-10-14 08:53:43,2025-10-14 08:53:43
5287,38,26829,1,0,2025-10-14 12:40:32,2025-10-14 12:40:32
5288,553,26832,1,0,2025-10-14 12:49:00,2025-10-14 12:49:00
5289,553,11120,1,0,2025-10-14 13:40:50,2025-10-14 13:40:50
5290,553,4288,1,0,2025-10-14 14:03:34,2025-10-14 14:03:34
5291,261,26901,1,0,2025-10-14 14:53:04,2025-10-14 14:53:04
5292,523,26901,1,0,2025-10-14 14:53:37,2025-10-14 14:53:37
5293,553,26910,1,0,2025-10-14 15:11:06,2025-10-14 15:11:06
5294,553,26911,1,0,2025-10-14 15:11:52,2025-10-14 15:11:52
5295,169,26943,1,0,2025-10-14 17:00:30,2025-10-14 17:00:30
5296,240,26968,1,0,2025-10-14 18:42:03,2025-10-14 18:42:03
5297,373,14205,1,0,2025-10-14 20:02:25,2025-10-14 20:02:25
5298,384,14205,1,0,2025-10-14 20:02:42,2025-10-14 20:02:42
5299,313,27008,1,0,2025-10-14 20:12:13,2025-10-14 20:12:13
5300,547,27016,1,0,2025-10-14 20:23:41,2025-10-14 20:23:41
5301,23,27034,1,0,2025-10-14 21:05:14,2025-10-14 21:05:14
5302,128,27040,1,0,2025-10-14 21:22:50,2025-10-14 21:22:50
5303,37,27040,1,0,2025-10-14 21:25:10,2025-10-14 21:25:10
5304,214,27040,1,0,2025-10-14 21:26:42,2025-10-14 21:26:42
5305,555,27048,1,0,2025-10-14 21:59:48,2025-10-14 21:59:48
5306,553,27065,1,0,2025-10-14 22:13:59,2025-10-14 22:13:59
5307,556,27078,1,0,2025-10-14 22:32:10,2025-10-14 22:32:10
5308,553,27078,1,0,2025-10-14 22:32:36,2025-10-14 22:32:36
5309,553,27093,1,0,2025-10-14 23:00:54,2025-10-14 23:00:54
5310,553,18324,1,0,2025-10-14 23:06:14,2025-10-14 23:06:14
5311,150,27100,1,0,2025-10-14 23:30:04,2025-10-14 23:30:04
5312,522,27100,1,0,2025-10-14 23:30:53,2025-10-14 23:30:53
5313,372,27100,1,0,2025-10-14 23:31:48,2025-10-14 23:31:48
5314,372,27107,1,0,2025-10-14 23:55:36,2025-10-14 23:55:36
5315,335,27105,1,0,2025-10-15 00:07:46,2025-10-15 00:07:46
5316,392,27146,1,0,2025-10-15 08:30:22,2025-10-15 08:30:22
5317,251,27163,1,0,2025-10-15 09:35:12,2025-10-15 09:35:12
5318,546,27187,1,0,2025-10-15 10:57:24,2025-10-15 10:57:24
5319,346,27220,1,0,2025-10-15 12:44:08,2025-10-15 12:44:08
5320,548,27240,1,0,2025-10-15 13:36:33,2025-10-15 13:36:33
5321,553,7918,1,0,2025-10-15 15:30:51,2025-10-15 15:30:51
5322,547,27316,1,0,2025-10-15 15:49:23,2025-10-15 15:49:23
5323,552,27319,1,0,2025-10-15 15:55:55,2025-10-15 15:55:55
5324,553,24045,1,0,2025-10-15 16:07:44,2025-10-15 16:07:44
5325,553,5751,1,0,2025-10-15 16:25:33,2025-10-15 16:25:33
5326,542,5751,1,0,2025-10-15 16:26:01,2025-10-15 16:26:01
5327,377,5751,1,0,2025-10-15 16:28:33,2025-10-15 16:28:33
5328,553,27357,1,0,2025-10-15 17:29:57,2025-10-15 17:29:57
5329,24,27399,1,0,2025-10-15 19:52:43,2025-10-15 19:52:43
5330,553,27399,1,0,2025-10-15 19:53:07,2025-10-15 19:53:07
5331,1,27399,1,0,2025-10-15 19:54:05,2025-10-15 19:54:05
5332,285,27404,1,0,2025-10-15 20:00:37,2025-10-15 20:00:37
5333,126,27257,1,0,2025-10-15 20:25:31,2025-10-15 20:25:31
5334,553,20255,1,0,2025-10-15 20:48:11,2025-10-15 20:48:11
5335,553,7797,1,0,2025-10-15 21:23:32,2025-10-15 21:23:32
5336,556,27418,1,0,2025-10-15 21:33:37,2025-10-15 21:33:37
5337,553,27451,1,0,2025-10-15 21:44:25,2025-10-15 21:44:25
5338,553,3483,1,0,2025-10-15 22:48:17,2025-10-15 22:48:17
5339,546,27502,1,0,2025-10-15 23:57:36,2025-10-15 23:57:36
5340,556,27507,1,0,2025-10-15 23:57:52,2025-10-15 23:57:52
5341,2,27502,1,0,2025-10-15 23:59:09,2025-10-15 23:59:09
5342,553,20179,1,0,2025-10-16 02:30:34,2025-10-16 02:30:34
5343,553,19381,1,0,2025-10-16 04:37:38,2025-10-16 04:37:38
5344,553,20181,1,0,2025-10-16 05:13:07,2025-10-16 05:13:07
5345,516,27533,1,0,2025-10-16 06:21:33,2025-10-16 06:21:33
5346,492,27533,1,0,2025-10-16 06:24:01,2025-10-16 06:24:01
5347,553,27454,1,0,2025-10-16 07:22:59,2025-10-16 07:22:59
5348,553,11599,1,0,2025-10-16 08:12:38,2025-10-16 08:12:38
5349,553,25991,1,0,2025-10-16 08:47:24,2025-10-16 08:47:24
5350,553,21873,1,0,2025-10-16 09:46:55,2025-10-16 09:46:55
5351,560,27581,1,0,2025-10-16 11:09:41,2025-10-16 11:09:41
5353,526,27581,1,0,2025-10-16 11:16:11,2025-10-16 11:16:11
5354,564,19169,1,0,2025-10-16 11:39:07,2025-10-16 11:39:07
5355,230,9750,1,0,2025-10-16 11:49:31,2025-10-16 11:49:31
5356,471,27647,1,0,2025-10-16 13:40:17,2025-10-16 13:40:17
5357,27,27678,1,0,2025-10-16 15:00:07,2025-10-16 15:00:07
5358,559,27707,1,0,2025-10-16 16:16:41,2025-10-16 16:16:41
5360,545,27766,1,0,2025-10-16 19:21:48,2025-10-16 19:21:48
5361,561,22322,1,0,2025-10-16 21:51:54,2025-10-16 21:51:54
5362,558,27853,1,0,2025-10-16 22:09:51,2025-10-16 22:09:51
5363,537,27891,1,0,2025-10-16 23:03:30,2025-10-16 23:03:30
5364,465,27893,1,0,2025-10-16 23:12:38,2025-10-16 23:12:38
5365,530,27908,1,0,2025-10-17 00:14:53,2025-10-17 00:14:53
5366,312,27947,1,0,2025-10-17 00:45:15,2025-10-17 00:45:15
5367,553,27959,1,0,2025-10-17 02:44:07,2025-10-17 02:44:07
5368,562,27989,1,0,2025-10-17 08:37:04,2025-10-17 08:37:04
5369,560,27989,1,0,2025-10-17 08:39:14,2025-10-17 08:39:14
5370,530,27989,1,0,2025-10-17 08:44:42,2025-10-17 08:44:42
5371,537,26134,1,0,2025-10-17 13:36:00,2025-10-17 13:36:00
5372,386,26134,1,0,2025-10-17 13:38:11,2025-10-17 13:38:11
5373,258,28091,1,0,2025-10-17 14:27:44,2025-10-17 14:27:44
5374,470,28096,1,0,2025-10-17 14:43:50,2025-10-17 14:43:50
5375,564,10689,1,0,2025-10-17 15:00:05,2025-10-17 15:00:05
5376,522,28122,1,0,2025-10-17 15:36:09,2025-10-17 15:36:09
5377,527,28144,1,0,2025-10-17 17:04:40,2025-10-17 17:04:40
5378,515,28144,1,0,2025-10-17 17:05:36,2025-10-17 17:05:36
5379,553,20990,1,0,2025-10-17 17:30:38,2025-10-17 17:30:38
5380,553,28158,1,0,2025-10-17 17:37:30,2025-10-17 17:37:30
5381,413,28158,1,0,2025-10-17 17:38:59,2025-10-17 17:38:59
5382,24,28158,1,0,2025-10-17 17:39:26,2025-10-17 17:39:26
5383,565,28170,1,0,2025-10-17 17:55:33,2025-10-17 17:55:33
5384,411,28170,1,0,2025-10-17 17:58:04,2025-10-17 17:58:04
5385,473,28170,1,0,2025-10-17 17:58:28,2025-10-17 17:58:28
5386,341,28194,1,0,2025-10-17 19:34:09,2025-10-17 19:34:09
5387,555,28234,1,0,2025-10-17 21:34:15,2025-10-17 21:34:15
5388,566,27908,1,0,2025-10-17 23:59:57,2025-10-17 23:59:57
5390,115,28331,1,0,2025-10-18 08:48:35,2025-10-18 08:48:35
5391,487,28338,1,0,2025-10-18 10:03:56,2025-10-18 10:03:56
5392,551,28345,1,0,2025-10-18 10:40:17,2025-10-18 10:40:17
5393,539,28345,1,0,2025-10-18 10:43:58,2025-10-18 10:43:58
5394,536,28345,1,0,2025-10-18 10:45:23,2025-10-18 10:45:23
5395,467,28345,1,0,2025-10-18 10:49:43,2025-10-18 10:49:43
5396,408,28350,1,0,2025-10-18 10:55:01,2025-10-18 10:55:01
5397,553,26736,1,0,2025-10-18 12:03:51,2025-10-18 12:03:51
5398,553,28383,1,0,2025-10-18 13:18:12,2025-10-18 13:18:12
5399,563,28384,1,0,2025-10-18 13:36:08,2025-10-18 13:36:08
5400,530,28418,1,0,2025-10-18 15:44:43,2025-10-18 15:44:43
5401,312,824,1,0,2025-10-18 18:27:24,2025-10-18 18:27:24
5402,362,28502,1,0,2025-10-18 19:46:17,2025-10-18 19:46:17
5403,288,28597,1,0,2025-10-19 01:52:12,2025-10-19 01:52:12
5404,516,28629,1,0,2025-10-19 07:28:45,2025-10-19 07:28:45
5405,490,28631,1,0,2025-10-19 07:32:30,2025-10-19 07:32:30
5406,249,28647,1,0,2025-10-19 08:25:33,2025-10-19 08:25:33
5407,98,28668,1,0,2025-10-19 10:45:16,2025-10-19 10:45:16
5408,118,28668,1,0,2025-10-19 10:45:23,2025-10-19 10:45:23
5409,557,28675,1,0,2025-10-19 11:18:09,2025-10-19 11:18:09
5410,543,28675,1,0,2025-10-19 11:18:52,2025-10-19 11:18:52
5411,345,28675,1,0,2025-10-19 11:20:09,2025-10-19 11:20:09
5412,556,28732,1,0,2025-10-19 14:13:12,2025-10-19 14:13:12
5413,525,28736,1,0,2025-10-19 14:33:14,2025-10-19 14:33:14
5414,2,28730,1,0,2025-10-19 14:37:29,2025-10-19 14:37:29
5415,1,28730,1,0,2025-10-19 14:42:27,2025-10-19 14:42:27
5416,128,28730,1,0,2025-10-19 15:03:16,2025-10-19 15:03:16
5417,493,28737,1,0,2025-10-19 15:04:07,2025-10-19 15:04:07
5418,553,14092,1,0,2025-10-19 15:43:43,2025-10-19 15:43:43
5419,570,14092,1,0,2025-10-19 15:46:21,2025-10-19 15:46:21
5420,571,14092,1,0,2025-10-19 15:46:44,2025-10-19 15:46:44
5421,569,28807,1,0,2025-10-19 19:43:06,2025-10-19 19:43:06
5422,430,28807,1,0,2025-10-19 19:46:56,2025-10-19 19:46:56
5423,553,22620,1,0,2025-10-19 20:23:09,2025-10-19 20:23:09
5424,553,28838,1,0,2025-10-19 21:14:30,2025-10-19 21:14:30
5425,118,28862,1,0,2025-10-19 21:59:37,2025-10-19 21:59:37
5426,85,28860,1,0,2025-10-19 22:00:08,2025-10-19 22:00:08
5427,470,28866,1,0,2025-10-19 22:09:14,2025-10-19 22:09:14
5428,527,28864,1,0,2025-10-19 22:14:07,2025-10-19 22:14:07
5429,526,28864,1,0,2025-10-19 22:15:09,2025-10-19 22:15:09
5430,561,18325,1,0,2025-10-19 23:17:52,2025-10-19 23:17:52
5431,37,28893,1,0,2025-10-20 00:23:21,2025-10-20 00:23:21
5432,411,28939,1,0,2025-10-20 03:13:28,2025-10-20 03:13:28
5433,114,28939,1,0,2025-10-20 03:13:54,2025-10-20 03:13:54
5434,553,25080,1,0,2025-10-20 07:11:45,2025-10-20 07:11:45
5435,85,28990,1,0,2025-10-20 10:33:00,2025-10-20 10:33:00
5436,525,29002,1,0,2025-10-20 11:18:14,2025-10-20 11:18:14
5437,495,29017,1,0,2025-10-20 12:26:28,2025-10-20 12:26:28
5438,553,15427,1,0,2025-10-20 12:40:28,2025-10-20 12:40:28
5439,312,29028,1,0,2025-10-20 12:44:06,2025-10-20 12:44:06
5440,470,29043,1,0,2025-10-20 14:02:03,2025-10-20 14:02:03
5441,276,29043,1,0,2025-10-20 14:08:03,2025-10-20 14:08:03
5442,553,19928,1,0,2025-10-20 14:36:43,2025-10-20 14:36:43
5443,490,29083,1,0,2025-10-20 15:35:19,2025-10-20 15:35:19
5444,553,29143,1,0,2025-10-20 19:05:19,2025-10-20 19:05:19
5445,331,29154,1,0,2025-10-20 19:28:49,2025-10-20 19:28:49
5446,318,29197,1,0,2025-10-20 23:01:59,2025-10-20 23:01:59
5447,571,29197,1,0,2025-10-20 23:04:17,2025-10-20 23:04:17
5448,525,29276,1,0,2025-10-21 08:32:42,2025-10-21 08:32:42
5449,66,29334,1,0,2025-10-21 13:35:50,2025-10-21 13:35:50
5450,426,28502,1,0,2025-10-21 14:28:02,2025-10-21 14:28:02
5451,547,29431,1,0,2025-10-21 17:24:02,2025-10-21 17:24:02
5452,547,11945,1,0,2025-10-21 17:33:53,2025-10-21 17:33:53
5453,559,29435,1,0,2025-10-21 17:57:10,2025-10-21 17:57:10
5454,547,29476,1,0,2025-10-21 20:32:48,2025-10-21 20:32:48
5455,556,29489,1,0,2025-10-21 20:56:12,2025-10-21 20:56:12
5456,542,29496,1,0,2025-10-21 21:19:10,2025-10-21 21:19:10
5457,537,29496,1,0,2025-10-21 21:20:16,2025-10-21 21:20:16
5458,497,29496,1,0,2025-10-21 21:21:27,2025-10-21 21:21:27
5459,430,29496,1,0,2025-10-21 21:22:56,2025-10-21 21:22:56
5460,547,29501,1,0,2025-10-21 21:41:10,2025-10-21 21:41:10
5461,470,29518,1,0,2025-10-21 22:19:21,2025-10-21 22:19:21
5462,490,29520,1,0,2025-10-21 22:26:14,2025-10-21 22:26:14
5463,470,29532,1,0,2025-10-21 23:06:55,2025-10-21 23:06:55
5464,560,29569,1,0,2025-10-22 01:40:48,2025-10-22 01:40:48
5465,460,29569,1,0,2025-10-22 01:46:18,2025-10-22 01:46:18
5466,462,29569,1,0,2025-10-22 01:48:05,2025-10-22 01:48:05
5467,415,29569,1,0,2025-10-22 01:51:18,2025-10-22 01:51:18
5468,392,29569,1,0,2025-10-22 01:53:47,2025-10-22 01:53:47
5469,90,29569,1,0,2025-10-22 02:05:07,2025-10-22 02:05:07
5470,546,29616,1,0,2025-10-22 07:44:18,2025-10-22 07:44:18
5471,525,29616,1,0,2025-10-22 07:45:45,2025-10-22 07:45:45
5472,523,29616,1,0,2025-10-22 07:46:48,2025-10-22 07:46:48
5473,374,28728,1,0,2025-10-22 08:29:26,2025-10-22 08:29:26
5474,58,29673,1,0,2025-10-22 11:05:46,2025-10-22 11:05:46
5475,347,29682,1,0,2025-10-22 11:39:45,2025-10-22 11:39:45
5476,569,29682,1,0,2025-10-22 11:40:17,2025-10-22 11:40:17
5477,439,29682,1,0,2025-10-22 11:41:02,2025-10-22 11:41:02
5478,343,29682,1,0,2025-10-22 11:41:28,2025-10-22 11:41:28
5479,286,29682,1,0,2025-10-22 11:41:42,2025-10-22 11:41:42
5480,547,28838,1,0,2025-10-22 12:42:27,2025-10-22 12:42:27
5481,566,29789,1,0,2025-10-22 16:53:41,2025-10-22 16:53:41
5482,298,29821,1,0,2025-10-22 18:09:48,2025-10-22 18:09:48
5483,266,24964,1,0,2025-10-22 19:58:00,2025-10-22 19:58:00
5484,288,29922,1,0,2025-10-22 23:23:05,2025-10-22 23:23:05
5485,474,29922,1,0,2025-10-22 23:23:23,2025-10-22 23:23:23
5486,309,29922,1,0,2025-10-22 23:24:16,2025-10-22 23:24:16
5487,556,29772,1,0,2025-10-22 23:29:50,2025-10-22 23:29:50
5488,90,29772,1,0,2025-10-22 23:31:29,2025-10-22 23:31:29
5489,562,29938,1,0,2025-10-23 01:13:01,2025-10-23 01:13:01
5490,101,29938,1,0,2025-10-23 01:15:01,2025-10-23 01:15:01
5491,547,17301,1,0,2025-10-23 06:23:56,2025-10-23 06:23:56
5492,266,17301,1,0,2025-10-23 06:25:01,2025-10-23 06:25:01
5493,33,17301,1,0,2025-10-23 06:25:22,2025-10-23 06:25:22
5494,255,17301,1,0,2025-10-23 06:25:37,2025-10-23 06:25:37
5495,556,29977,1,0,2025-10-23 09:14:25,2025-10-23 09:14:25
5496,546,29977,1,0,2025-10-23 09:15:09,2025-10-23 09:15:09
5497,544,29977,1,0,2025-10-23 09:15:29,2025-10-23 09:15:29
5498,490,29977,1,0,2025-10-23 09:15:56,2025-10-23 09:15:56
5499,413,29977,1,0,2025-10-23 09:16:17,2025-10-23 09:16:17
5500,45,29977,1,0,2025-10-23 09:17:48,2025-10-23 09:17:48
5501,24,29977,1,0,2025-10-23 09:18:15,2025-10-23 09:18:15
5502,8,29977,1,0,2025-10-23 09:18:35,2025-10-23 09:18:35
5503,553,29977,1,0,2025-10-23 09:19:33,2025-10-23 09:19:33
5504,415,29977,1,0,2025-10-23 09:19:38,2025-10-23 09:19:38
5505,3,29977,1,0,2025-10-23 09:20:24,2025-10-23 09:20:24
5506,525,29977,1,0,2025-10-23 09:21:54,2025-10-23 09:21:54
5507,487,29977,1,0,2025-10-23 09:22:56,2025-10-23 09:22:56
5508,436,29977,1,0,2025-10-23 09:23:20,2025-10-23 09:23:20
5509,434,29977,1,0,2025-10-23 09:23:39,2025-10-23 09:23:39
5510,421,29977,1,0,2025-10-23 09:24:18,2025-10-23 09:24:18
5511,204,29977,1,0,2025-10-23 09:25:10,2025-10-23 09:25:10
5512,166,29977,1,0,2025-10-23 09:25:38,2025-10-23 09:25:38
5513,115,29977,1,0,2025-10-23 09:26:17,2025-10-23 09:26:17
5514,58,29977,1,0,2025-10-23 09:26:21,2025-10-23 09:26:21
5515,57,29977,1,0,2025-10-23 09:26:40,2025-10-23 09:26:40
5516,31,29898,1,0,2025-10-23 10:53:46,2025-10-23 10:53:46
5517,262,30032,1,0,2025-10-23 11:38:36,2025-10-23 11:38:36
5518,119,30043,1,0,2025-10-23 12:03:04,2025-10-23 12:03:04
5519,85,30064,1,0,2025-10-23 12:24:13,2025-10-23 12:24:13
5520,31,30064,1,0,2025-10-23 12:24:41,2025-10-23 12:24:41
5521,556,30266,1,0,2025-10-23 20:25:59,2025-10-23 20:25:59
5522,495,30312,1,0,2025-10-23 22:14:20,2025-10-23 22:14:20
5523,471,30333,1,0,2025-10-23 23:02:36,2025-10-23 23:02:36
5524,340,30412,1,0,2025-10-24 09:13:14,2025-10-24 09:13:14
5525,571,30441,1,0,2025-10-24 10:41:14,2025-10-24 10:41:14
5526,371,29563,1,0,2025-10-24 11:12:38,2025-10-24 11:12:38
5527,311,29563,1,0,2025-10-24 11:13:13,2025-10-24 11:13:13
5528,565,30496,1,0,2025-10-24 12:42:38,2025-10-24 12:42:38
5529,203,30535,1,0,2025-10-24 14:00:48,2025-10-24 14:00:48
5530,31,30550,1,0,2025-10-24 14:25:02,2025-10-24 14:25:02
5531,125,30449,1,0,2025-10-24 14:36:52,2025-10-24 14:36:52
5532,343,30441,1,0,2025-10-24 14:56:09,2025-10-24 14:56:09
5533,556,30530,1,0,2025-10-24 15:03:54,2025-10-24 15:03:54
5534,522,29709,1,0,2025-10-24 20:07:09,2025-10-24 20:07:09
5535,421,29709,1,0,2025-10-24 20:11:58,2025-10-24 20:11:58
5536,575,30735,1,0,2025-10-24 21:20:59,2025-10-24 21:20:59
5537,556,30740,1,0,2025-10-24 21:23:54,2025-10-24 21:23:54
5538,387,30740,1,0,2025-10-24 21:24:24,2025-10-24 21:24:24
5539,509,30735,1,0,2025-10-24 21:25:32,2025-10-24 21:25:32
5540,90,30740,1,0,2025-10-24 21:25:40,2025-10-24 21:25:40
5541,202,30770,1,0,2025-10-24 22:28:14,2025-10-24 22:28:14
5542,520,30777,1,0,2025-10-24 22:38:47,2025-10-24 22:38:47
5543,547,30800,1,0,2025-10-24 23:51:05,2025-10-24 23:51:05
5544,560,30856,1,0,2025-10-25 06:40:38,2025-10-25 06:40:38
5545,154,30915,1,0,2025-10-25 10:33:29,2025-10-25 10:33:29
5546,147,30915,1,0,2025-10-25 10:33:57,2025-10-25 10:33:57
5547,525,30915,1,0,2025-10-25 10:35:04,2025-10-25 10:35:04
5548,551,30928,1,0,2025-10-25 11:44:08,2025-10-25 11:44:08
5549,545,30928,1,0,2025-10-25 11:45:54,2025-10-25 11:45:54
5550,64,30925,1,0,2025-10-25 13:04:48,2025-10-25 13:04:48
5551,140,30979,1,0,2025-10-25 13:35:23,2025-10-25 13:35:23
5552,552,30928,1,0,2025-10-25 14:06:20,2025-10-25 14:06:20
5553,530,31008,1,0,2025-10-25 14:45:26,2025-10-25 14:45:26
5554,58,30999,1,0,2025-10-25 14:46:05,2025-10-25 14:46:05
5555,552,31037,1,0,2025-10-25 15:43:53,2025-10-25 15:43:53
5556,552,31001,1,0,2025-10-25 16:10:18,2025-10-25 16:10:18
5557,551,31001,1,0,2025-10-25 16:10:46,2025-10-25 16:10:46
5558,552,31055,1,0,2025-10-25 17:32:40,2025-10-25 17:32:40
5560,551,31055,1,0,2025-10-25 17:42:26,2025-10-25 17:42:26
5561,490,31090,1,0,2025-10-25 18:41:41,2025-10-25 18:41:41
5562,470,31090,1,0,2025-10-25 18:42:03,2025-10-25 18:42:03
5563,471,31090,1,0,2025-10-25 18:42:19,2025-10-25 18:42:19
5564,551,31088,1,0,2025-10-25 18:50:49,2025-10-25 18:50:49
5565,578,27168,1,0,2025-10-25 19:16:41,2025-10-25 19:16:41
5566,262,31121,1,0,2025-10-25 20:33:24,2025-10-25 20:33:24
5567,470,28357,1,0,2025-10-25 21:59:51,2025-10-25 21:59:51
5568,119,31210,1,0,2025-10-26 02:01:15,2025-10-26 02:01:15
5569,553,31287,1,0,2025-10-26 09:48:44,2025-10-26 09:48:44
5570,552,31329,1,0,2025-10-26 11:38:38,2025-10-26 11:38:38
5571,551,31329,1,0,2025-10-26 11:39:05,2025-10-26 11:39:05
5572,560,31351,1,0,2025-10-26 12:37:12,2025-10-26 12:37:12
5573,566,31349,1,0,2025-10-26 12:43:39,2025-10-26 12:43:39
5574,186,31356,1,0,2025-10-26 13:03:32,2025-10-26 13:03:32
5575,273,31380,1,0,2025-10-26 13:42:03,2025-10-26 13:42:03
5576,272,31380,1,0,2025-10-26 13:42:28,2025-10-26 13:42:28
5577,551,31428,1,0,2025-10-26 15:35:31,2025-10-26 15:35:31
5578,552,31428,1,0,2025-10-26 15:37:52,2025-10-26 15:37:52
5579,24,31444,1,0,2025-10-26 16:42:12,2025-10-26 16:42:12
5580,332,31460,1,0,2025-10-26 17:39:05,2025-10-26 17:39:05
5581,555,31460,1,0,2025-10-26 17:41:47,2025-10-26 17:41:47
5582,31,31460,1,0,2025-10-26 17:43:42,2025-10-26 17:43:42
5583,204,31472,1,0,2025-10-26 17:55:31,2025-10-26 17:55:31
5585,496,31531,1,0,2025-10-26 19:41:20,2025-10-26 19:41:20
5586,577,31528,1,0,2025-10-26 19:44:03,2025-10-26 19:44:03
5587,552,26712,1,0,2025-10-26 20:31:00,2025-10-26 20:31:00
5588,215,31564,1,0,2025-10-26 20:43:25,2025-10-26 20:43:25
5589,375,8092,1,0,2025-10-26 21:13:06,2025-10-26 21:13:06
5590,169,8092,1,0,2025-10-26 21:15:18,2025-10-26 21:15:18
5591,191,31595,1,0,2025-10-26 21:53:24,2025-10-26 21:53:24
5592,564,31586,1,0,2025-10-26 21:54:21,2025-10-26 21:54:21
5593,495,31593,1,0,2025-10-26 21:55:44,2025-10-26 21:55:44
5594,563,31620,1,0,2025-10-26 23:03:10,2025-10-26 23:03:10
5595,74,31670,1,0,2025-10-27 06:47:33,2025-10-27 06:47:33
5596,581,983,1,0,2025-10-27 08:20:24,2025-10-27 08:20:24
5598,555,31859,1,0,2025-10-27 15:55:55,2025-10-27 15:55:55
5599,556,31859,1,0,2025-10-27 15:56:30,2025-10-27 15:56:30
5600,552,31944,1,0,2025-10-27 19:16:46,2025-10-27 19:16:46
5601,64,31949,1,0,2025-10-27 19:36:09,2025-10-27 19:36:09
5602,418,31977,1,0,2025-10-27 20:14:49,2025-10-27 20:14:49
5603,525,31977,1,0,2025-10-27 20:15:06,2025-10-27 20:15:06
5604,421,31977,1,0,2025-10-27 20:15:22,2025-10-27 20:15:22
5605,560,31977,1,0,2025-10-27 20:17:29,2025-10-27 20:17:29
5606,430,31977,1,0,2025-10-27 20:19:38,2025-10-27 20:19:38
5607,38,31993,1,0,2025-10-27 20:51:34,2025-10-27 20:51:34
