id,user,university,course,course_type,state,city,not_applicable,starting_date,ending_date,ongoing,country,ishighest,certificate,status,created_by,is_deleted,create_date,modify_date
970,11301,869,1184,1,4853,142001,0,2023-08-14,2026-03-04,1,101,1,,1,,0,2025-08-20 00:00:00,2026-03-27 00:00:00
971,11309,114,92,1,4021,131679,0,2023-07-03,2026-03-04,1,101,1,,1,,0,2025-08-20 00:00:00,2026-03-27 00:00:00
972,11315,18740,1183,1,4007,132032,0,2020-01-01,2026-03-04,1,101,1,,1,,0,2025-08-20 00:00:00,2026-03-27 00:00:00
973,11322,20501,1198,1,4021,132032,0,2020-06-05,2026-03-04,1,101,1,,1,,0,2025-08-20 00:00:00,2026-03-27 00:00:00
974,11333,41,207,1,4021,132032,0,2023-07-06,2026-03-04,1,101,1,,1,,0,2025-08-20 00:00:00,2026-03-27 00:00:00
975,11335,5687,1233,1,4021,132032,0,2021-05-01,2026-03-04,1,101,1,,1,,0,2025-08-20 00:00:00,2026-03-27 00:00:00
976,8223,473,1184,1,4008,133504,0,2017-08-08,2026-03-04,1,101,1,,1,,0,2025-08-20 00:00:00,2026-03-27 00:00:00
977,11375,20247,1221,1,4022,132783,0,2021-06-02,2026-03-04,1,101,1,,1,,0,2025-08-20 00:00:00,2026-03-27 00:00:00
978,11386,20247,1192,1,4022,132384,0,2021-06-04,2026-03-04,1,101,1,,1,,0,2025-08-20 00:00:00,2026-03-27 00:00:00
979,11384,1294,1520,1,4022,131953,0,2012-08-17,2026-03-04,1,101,1,,1,,0,2025-08-20 00:00:00,2026-03-27 00:00:00
980,11414,776,1199,1,4022,133230,0,2015-07-01,2026-03-04,1,101,0,,1,,0,2025-08-21 00:00:00,2026-03-27 00:00:00
981,11424,20245,1190,2,,,0,2021-04-15,2026-03-04,1,,1,,1,,0,2025-08-21 00:00:00,2026-03-27 00:00:00
982,11438,20568,1198,1,4021,132032,0,2020-06-16,2026-03-04,1,101,1,,1,,0,2025-08-21 00:00:00,2026-03-27 00:00:00
983,11454,20705,1381,1,4007,133647,0,2020-08-21,2026-03-04,1,101,1,,1,,0,2025-08-21 00:00:00,2026-03-27 00:00:00
984,11467,1154,1061,1,4012,132132,0,2013-09-23,2026-03-04,1,101,0,,1,,0,2025-08-21 00:00:00,2026-03-27 00:00:00
985,10023,738,1221,1,4022,133302,0,2021-06-01,2026-03-04,1,101,0,,1,,0,2025-08-21 00:00:00,2026-03-27 00:00:00
986,11420,48,1523,1,4027,134134,0,2018-08-01,2026-03-04,1,101,0,"uploads/document/1755789185_3e61ddee377a82e2a935.pdf,",1,,0,2025-08-21 00:00:00,2026-03-27 00:00:00
987,11420,20707,1524,1,4027,134134,0,2018-08-01,2026-03-04,1,101,0,"uploads/document/1755789257_cd1d803b8171e99adf5a.pdf,",1,,0,2025-08-21 00:00:00,2026-03-27 00:00:00
988,11498,778,1190,1,4022,132142,0,2019-08-21,2026-03-04,1,101,1,,1,,0,2025-08-21 00:00:00,2026-03-27 00:00:00
989,11516,10674,1220,1,4030,134326,0,2014-06-10,2026-03-04,1,101,0,,1,,0,2025-08-21 00:00:00,2026-03-27 00:00:00
990,11516,8750,1219,1,4030,134326,0,2016-06-15,2026-03-04,1,101,0,,1,,0,2025-08-21 00:00:00,2026-03-27 00:00:00
991,11516,202,1187,1,4030,134326,0,2019-07-04,2026-03-04,1,101,1,,1,,0,2025-08-21 00:00:00,2026-03-27 00:00:00
992,11329,20709,1473,1,4853,142006,0,2023-08-28,2026-03-04,1,101,1,,1,,0,2025-08-22 00:00:00,2026-03-27 00:00:00
993,11573,11,1,1,4021,132032,0,2021-06-09,2026-03-04,1,101,1,,1,,0,2025-08-22 00:00:00,2026-03-27 00:00:00
994,11598,5,16,1,4016,134256,0,2021-06-08,2026-03-04,1,101,1,,1,,0,2025-08-22 00:00:00,2026-03-27 00:00:00
995,11604,225,1213,1,4007,131853,0,2022-07-01,2026-03-04,1,101,1,,1,,0,2025-08-22 00:00:00,2026-03-27 00:00:00
996,11618,20311,1236,1,4022,132384,0,2022-08-22,2026-03-04,1,101,1,,1,,0,2025-08-22 00:00:00,2026-03-27 00:00:00
997,11659,3,33,1,4021,132032,0,2022-06-07,2026-03-04,1,101,1,,1,,0,2025-08-23 00:00:00,2026-03-27 00:00:00
998,11666,20501,1221,1,4021,132032,0,2023-09-09,2026-03-04,1,101,1,,1,,0,2025-08-23 00:00:00,2026-03-27 00:00:00
999,11680,114,1085,1,4022,133230,0,2020-01-01,2026-03-04,1,101,0,,1,,0,2025-08-23 00:00:00,2026-03-27 00:00:00
1000,11719,751,1303,1,4007,131853,0,2022-10-01,2026-03-04,1,101,1,,1,,0,2025-08-23 00:00:00,2026-03-27 00:00:00
1001,11751,20415,1092,1,4015,57587,0,2012-08-06,2026-03-04,1,101,1,"uploads/document/1755987713_e84dbf16ca40893f27eb.jpeg,",1,,0,2025-08-24 00:00:00,2026-03-27 00:00:00
1002,11771,72,1208,1,4037,131654,0,2024-02-01,2026-03-04,1,101,1,,1,,0,2025-08-24 00:00:00,2026-03-27 00:00:00
1003,11747,255,1192,1,4020,133871,0,1998-05-01,2026-03-04,1,101,0,"uploads/document/1756013159_dcd2afd2e7f765ed48e7.pdf,",1,,0,2025-08-24 00:00:00,2026-03-27 00:00:00
1004,11747,20713,1530,1,4020,133871,0,2003-07-01,2026-03-04,1,101,0,"uploads/document/1756013274_58d22ed6da4f85c34c52.pdf,",1,,0,2025-08-24 00:00:00,2026-03-27 00:00:00
1005,11747,20714,1531,2,,,0,2008-03-01,2026-03-04,1,,0,"uploads/document/1756013499_7de298d01d96be45a020.pdf,",1,,0,2025-08-24 00:00:00,2026-03-27 00:00:00
1006,11809,20259,1532,1,4007,132032,0,2024-06-17,2026-03-04,1,101,1,"uploads/document/1756030669_f2d599e47bb8d538ca5b.pdf,",1,,0,2025-08-24 00:00:00,2026-03-27 00:00:00
1007,11835,20715,1533,1,4014,132201,0,2022-08-24,2026-03-04,1,101,0,,1,,0,2025-08-24 00:00:00,2026-03-27 00:00:00
1008,11836,20716,1187,1,4016,,0,2020-04-09,2026-03-04,1,101,1,"uploads/document/1756048929_5d88473f2aefaccab805.pdf,",1,,0,2025-08-24 00:00:00,2026-03-27 00:00:00
1009,11895,714,1534,1,4012,132132,0,2017-08-25,2026-03-04,1,101,1,"uploads/document/1756105836_a7af01366f0b3a48a78e.jpg,",1,,0,2025-08-25 00:00:00,2026-03-27 00:00:00
1010,11901,133,1535,1,4021,133210,0,2023-09-20,2026-03-04,1,101,0,,1,,0,2025-08-25 00:00:00,2026-03-27 00:00:00
1011,11908,83,1233,1,4037,131799,0,2021-07-08,2026-03-04,1,101,1,"uploads/document/1756113781_3c2a784e21a0e2fffa72.jpg,",1,,0,2025-08-25 00:00:00,2026-03-27 00:00:00
1012,11909,472,1293,1,4008,133515,0,2011-04-01,2026-03-04,1,101,1,,1,,0,2025-08-25 00:00:00,2026-03-27 00:00:00
1013,11910,304,1221,1,4026,57848,0,2022-09-01,2026-03-04,1,101,1,,1,,0,2025-08-25 00:00:00,2026-03-27 00:00:00
1014,11923,472,1536,1,4008,133504,0,2022-02-01,2026-03-04,1,101,1,,1,,0,2025-08-25 00:00:00,2026-03-27 00:00:00
1015,11943,279,1509,1,4029,134020,0,2003-01-01,2026-03-04,1,101,0,,1,,0,2025-08-26 00:00:00,2026-03-27 00:00:00
1016,11943,279,1478,1,4029,134020,0,2008-03-01,2026-03-04,1,101,1,,1,,0,2025-08-26 00:00:00,2026-03-27 00:00:00
1017,11950,654,1215,2,,,0,2008-06-02,2026-03-04,1,,0,,1,,0,2025-08-26 00:00:00,2026-03-27 00:00:00
1018,11950,20717,1255,1,4035,131618,0,1990-08-01,2026-03-04,1,101,0,,1,,0,2025-08-26 00:00:00,2026-03-27 00:00:00
1019,11984,20718,1223,1,4007,131853,0,2018-08-01,2026-03-04,1,101,0,,1,,0,2025-08-26 00:00:00,2026-03-27 00:00:00
1020,11984,20719,1190,1,,,0,2014-08-01,2026-03-04,1,101,0,,1,,0,2025-08-26 00:00:00,2026-03-27 00:00:00
1021,11990,20333,1192,1,4022,133792,0,2020-05-23,2026-03-04,1,101,1,,1,,0,2025-08-26 00:00:00,2026-03-27 00:00:00
1022,12007,305,1512,1,4026,57933,0,2007-06-01,2026-03-04,1,101,1,,1,,0,2025-08-26 00:00:00,2026-03-27 00:00:00
1023,12023,20720,1537,1,4008,133025,0,2017-06-01,2026-03-04,1,101,0,,1,,0,2025-08-26 00:00:00,2026-03-27 00:00:00
1024,12023,20721,1538,1,4008,133025,0,2018-07-07,2026-03-04,1,101,0,,1,,0,2025-08-26 00:00:00,2026-03-27 00:00:00
1025,12077,407,1221,1,4039,133820,0,2020-08-26,2026-03-04,1,101,1,,1,,0,2025-08-27 00:00:00,2026-03-27 00:00:00
1026,12158,442,1309,1,,,0,2024-06-15,2026-03-04,1,,1,,1,,0,2025-08-27 00:00:00,2026-03-27 00:00:00
1027,12160,20722,1219,1,4037,132744,0,2023-05-03,2026-03-04,1,101,1,"uploads/document/1756278954_100c4034a35210afadc8.jpg,",1,,0,2025-08-27 00:00:00,2026-03-27 00:00:00
1028,12192,18723,1221,1,4015,132979,0,2025-07-01,2026-03-04,1,101,1,,1,,0,2025-08-27 00:00:00,2026-03-27 00:00:00
1029,12211,830,1261,1,4037,133052,0,2021-10-21,2026-03-04,1,101,1,,1,,0,2025-08-27 00:00:00,2026-03-27 00:00:00
1030,12214,20245,1256,2,,,0,2019-06-01,2026-03-04,1,,1,,1,,0,2025-08-27 00:00:00,2026-03-27 00:00:00
1031,12230,118,1241,1,4021,154084,0,2021-06-08,2026-03-04,1,101,1,,1,,0,2025-08-27 00:00:00,2026-03-27 00:00:00
1032,12229,1087,1277,2,,,0,2012-05-10,2026-03-04,1,,1,,1,,0,2025-08-27 00:00:00,2026-03-27 00:00:00
1033,12248,1066,1354,2,,,0,2025-07-01,2026-03-04,1,,0,,1,,0,2025-08-27 00:00:00,2026-03-27 00:00:00
1034,12248,482,1269,1,4008,133025,0,2021-08-01,2026-03-04,1,101,0,,1,,0,2025-08-27 00:00:00,2026-03-27 00:00:00
1035,12265,20723,1539,1,,,0,1989-03-06,2026-03-04,1,101,1,,1,,0,2025-08-27 00:00:00,2026-03-27 00:00:00
1036,12277,20724,1300,1,,,0,2023-09-13,2026-03-04,1,,0,,1,,0,2025-08-28 00:00:00,2026-03-27 00:00:00
1037,12295,248,1092,1,4020,133985,0,2011-07-01,2026-03-04,1,101,1,"uploads/document/1756344484_aa9835968f28fb50cb95.jpg,",1,,0,2025-08-28 00:00:00,2026-03-27 00:00:00
1038,12304,388,1410,1,4039,132166,0,2023-09-01,2026-03-04,1,101,1,,1,,0,2025-08-28 00:00:00,2026-03-27 00:00:00
1039,12333,20725,1277,1,4030,57967,0,2020-08-28,2026-03-04,1,101,0,"uploads/document/1756357784_dcbc7fad8c1c0a513057.pdf,",1,,0,2025-08-28 00:00:00,2026-03-27 00:00:00
1040,12333,20726,1184,1,4030,57695,0,2023-08-28,2026-03-04,1,101,1,,1,,0,2025-08-28 00:00:00,2026-03-27 00:00:00
1041,12359,12968,33,1,4021,132032,0,2022-06-15,2026-03-04,1,101,1,,1,,0,2025-08-28 00:00:00,2026-03-27 00:00:00
1042,12362,20727,1198,1,4022,132782,0,2022-06-08,2026-03-04,1,101,1,,1,,0,2025-08-28 00:00:00,2026-03-27 00:00:00
1043,12364,20501,1198,1,4021,132032,0,2020-06-16,2026-03-04,1,101,1,,1,,0,2025-08-28 00:00:00,2026-03-27 00:00:00
1044,12372,5,207,1,4039,133054,0,2023-06-07,2026-03-04,1,101,1,,1,,0,2025-08-28 00:00:00,2026-03-27 00:00:00
1045,12382,20728,1202,1,4853,141861,0,2021-06-01,2026-03-04,1,101,1,"uploads/document/1756370644_80e0a394fd4e36969eb6.pdf,",1,,0,2025-08-28 00:00:00,2026-03-27 00:00:00
1046,12431,20729,1238,1,4026,57933,0,2021-09-29,2026-03-04,1,101,1,,1,,0,2025-08-28 00:00:00,2026-03-27 00:00:00
1047,12463,83,1509,1,4037,58100,0,2020-03-01,2026-03-04,1,101,1,,1,,0,2025-08-28 00:00:00,2026-03-27 00:00:00
1048,12520,5,1206,1,4022,147471,0,2016-05-07,2026-03-04,1,101,1,,1,,0,2025-08-29 00:00:00,2026-03-27 00:00:00
1049,12528,20501,1198,1,4022,131845,0,2023-06-06,2026-03-04,1,101,1,,1,,0,2025-08-29 00:00:00,2026-03-27 00:00:00
1050,12534,20731,1198,1,4022,132782,0,2021-07-14,2026-03-04,1,101,1,,1,,0,2025-08-29 00:00:00,2026-03-27 00:00:00
1051,11713,798,1185,1,4022,,0,2012-07-04,2026-03-04,1,101,0,,1,,0,2025-08-29 00:00:00,2026-03-27 00:00:00
1052,12539,20501,1219,1,4021,132032,0,2021-06-09,2026-03-04,1,101,1,,1,,0,2025-08-29 00:00:00,2026-03-27 00:00:00
1053,12581,143,1225,1,4030,57606,0,2021-08-01,2026-03-04,1,101,1,,1,,0,2025-08-29 00:00:00,2026-03-27 00:00:00
1054,12631,155,1385,1,4030,57606,0,2021-07-01,2026-03-04,1,101,1,"uploads/document/1756486265_a512c3d46078e8ee10cd.jpeg,",1,,0,2025-08-29 00:00:00,2026-03-27 00:00:00
1055,12647,20735,1219,1,4020,132702,0,2015-04-01,2026-03-04,1,101,0,,1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1056,12647,255,1221,1,4020,132701,0,2016-06-01,2026-03-04,1,101,0,,1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1057,12647,20733,1524,1,4020,132702,0,2021-01-01,2026-03-04,1,101,0,,1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1058,12647,20734,595,1,4007,131853,0,2022-07-20,2026-03-04,1,101,0,,1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1059,12661,20736,1219,1,4022,57828,0,2004-08-30,2026-03-04,1,101,1,,1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1060,12669,20737,1042,1,4039,131532,0,2022-04-13,2026-03-04,1,101,1,"uploads/document/1756527377_e92b4364fdb6a1bd9922.jpg,uploads/document/1756527377_c6e016ffbdc9938a0fe3.jpg,",1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1061,12694,3557,207,1,4039,132854,0,2023-06-06,2026-03-04,1,101,1,,1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1062,12714,20568,1198,1,4021,132032,0,2022-06-08,2026-03-04,1,101,1,,1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1063,12716,20276,13,2,,,0,2024-06-15,2026-03-04,1,,0,"uploads/document/1756538066_5c017dcc427b08783ff2.pdf,",1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1064,12716,20389,1092,1,4008,131785,0,2018-08-06,2026-03-04,1,101,1,"uploads/document/1756538248_7eedbc76a164dcb3ad98.pdf,",1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1065,12710,20676,1542,1,4021,133210,0,2019-01-23,2026-03-04,1,101,1,,1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1066,12734,772,1438,1,4022,57867,0,2025-08-19,2026-03-04,1,101,1,,1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1067,12785,482,1354,1,4008,133024,0,2025-08-30,2026-03-04,1,101,0,,1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1068,12786,387,1233,1,4039,132166,0,2023-04-10,2026-03-04,1,101,1,"uploads/document/1756556688_12bba161bcfac67fd1ec.jpg,",1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1069,12796,61,1233,1,4037,133005,0,2023-09-01,2026-03-04,1,101,1,"uploads/document/1756560704_c449b0f3f205ee914eb3.pdf,",1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1070,12801,20245,1225,2,,,0,2023-06-01,2026-03-04,1,,1,,1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1071,12808,473,1383,1,4008,133504,0,2022-12-14,2026-03-04,1,101,1,,1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1072,12792,20741,1219,1,4021,58171,0,2019-04-01,2026-03-04,1,101,1,,1,,0,2025-08-30 00:00:00,2026-03-27 00:00:00
1073,12860,20742,1219,1,,,0,2025-07-01,2026-03-04,1,101,1,"uploads/document/1756591432_ffbbb3e00bec99685f95.pdf,",1,,0,2025-08-31 00:00:00,2026-03-27 00:00:00
1074,12913,775,1185,1,,,0,2021-07-15,2026-03-04,1,101,1,,1,,0,2025-08-31 00:00:00,2026-03-27 00:00:00
1075,12917,20743,1220,1,4014,134086,0,2015-04-01,2026-03-04,1,101,1,,1,,0,2025-08-31 00:00:00,2026-03-27 00:00:00
1076,12940,80,1192,1,4037,133678,0,2024-07-19,2026-03-04,1,101,1,,1,,0,2025-08-31 00:00:00,2026-03-27 00:00:00
1077,12957,134,1185,1,4009,134333,0,2018-07-09,2026-03-04,1,101,1,,1,,0,2025-08-31 00:00:00,2026-03-27 00:00:00
1078,12977,20323,1240,1,4022,133051,0,2014-08-01,2026-03-04,1,101,1,"uploads/document/1756655035_a32b6765d6df6d74f363.jpg,",1,,0,2025-08-31 00:00:00,2026-03-27 00:00:00
1079,12993,20744,1233,1,4008,133504,0,2022-08-01,2026-03-04,1,101,1,"uploads/document/1756659709_9ee9f63aaf0013232de4.jpg,",1,,0,2025-08-31 00:00:00,2026-03-27 00:00:00
1080,13005,156,1213,1,4030,57606,0,2023-06-30,2026-03-04,1,101,1,,1,,0,2025-08-31 00:00:00,2026-03-27 00:00:00
1081,13011,473,1240,1,4008,132359,0,2019-08-22,2026-03-04,1,101,1,"uploads/document/1756665546_bec35c24be4248a833d3.jpg,",1,,0,2025-09-01 00:00:00,2026-03-27 00:00:00
1082,13017,830,1238,1,4016,133394,0,2018-08-13,2026-03-04,1,101,1,,1,,0,2025-09-01 00:00:00,2026-03-27 00:00:00
1083,13026,20745,1219,1,4022,132748,0,2017-03-03,2026-03-04,1,101,1,"uploads/document/1756671040_945e06b09d1c0f77f74d.jpg,",1,,0,2025-09-01 00:00:00,2026-03-27 00:00:00
1084,13050,637,1240,1,4014,132201,0,2018-10-15,2026-03-04,1,101,0,,1,,0,2025-09-01 00:00:00,2026-03-27 00:00:00
1085,13103,843,1533,1,4853,141883,0,2021-08-31,2026-03-04,1,101,1,"uploads/document/1756714304_d5bf0fd166f7ad915dff.pdf,",1,,0,2025-09-01 00:00:00,2026-03-27 00:00:00
1086,13126,20568,1198,1,4021,132032,0,2022-07-05,2026-03-04,1,101,1,,1,,0,2025-09-01 00:00:00,2026-03-27 00:00:00
1087,13149,60,1208,1,4021,132032,0,2023-07-05,2026-03-04,1,101,1,,1,,0,2025-09-01 00:00:00,2026-03-27 00:00:00
1088,13162,20257,1306,1,4007,132032,0,2022-10-17,2026-03-04,1,101,1,,1,,0,2025-09-01 00:00:00,2026-03-27 00:00:00
1089,13176,442,1215,2,,,0,2024-07-10,2026-03-04,1,,1,,1,,0,2025-09-01 00:00:00,2026-03-27 00:00:00
1090,13179,20749,437,1,4037,133052,0,2022-09-01,2026-03-04,1,101,1,,1,,0,2025-09-01 00:00:00,2026-03-27 00:00:00
1091,13193,482,1190,1,4008,133024,0,2020-06-16,2026-03-04,1,101,0,,1,,0,2025-09-01 00:00:00,2026-03-27 00:00:00
1092,13268,20751,1220,1,4037,133767,0,2013-04-01,2026-03-04,1,101,0,,1,,0,2025-09-02 00:00:00,2026-03-27 00:00:00
1093,13268,20752,1219,1,4037,133767,0,2014-05-01,2026-03-04,1,101,0,,1,,0,2025-09-02 00:00:00,2026-03-27 00:00:00
1094,13268,203,1380,1,4007,131853,0,2016-05-01,2026-03-04,1,101,1,,1,,0,2025-09-02 00:00:00,2026-03-27 00:00:00
1095,13304,5301,1198,1,4021,132032,0,2020-07-10,2026-03-04,1,101,1,,1,,0,2025-09-02 00:00:00,2026-03-27 00:00:00
1096,13315,482,1213,1,4008,133353,0,2024-04-06,2026-03-04,1,101,1,,1,,0,2025-09-02 00:00:00,2026-03-27 00:00:00
1097,13326,20750,1220,1,4037,133052,0,2022-03-31,2026-03-04,1,101,0,,1,,0,2025-09-02 00:00:00,2026-03-27 00:00:00
1098,13326,20750,1219,1,4037,133052,0,2024-06-23,2026-03-04,1,101,0,,1,,0,2025-09-02 00:00:00,2026-03-27 00:00:00
1099,13331,20753,1233,1,4037,134089,0,2021-09-02,2026-03-04,1,101,1,"uploads/document/1756806925_49f57b316132ddc20088.pdf,",1,,0,2025-09-02 00:00:00,2026-03-27 00:00:00
1100,13342,210,33,1,4021,132032,0,2022-07-05,2026-03-04,1,101,1,,1,,0,2025-09-02 00:00:00,2026-03-27 00:00:00
1101,13410,20754,1184,1,4008,133024,0,2020-11-02,2026-03-04,1,101,1,,1,,0,2025-09-02 00:00:00,2026-03-27 00:00:00
1102,13465,20755,1338,1,4008,133024,0,2020-07-03,2026-03-04,1,101,1,,1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1103,13483,789,1544,1,4022,57616,0,2013-07-01,2026-03-04,1,101,0,"uploads/document/1756866339_314f52bcd881101cd66a.pdf,",1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1104,13483,1071,1225,1,4022,57616,0,2004-07-01,2026-03-04,1,101,0,"uploads/document/1756866468_e869e5b6fbb5fe19ff68.pdf,",1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1105,13483,20731,1219,1,4022,57616,0,2002-07-01,2026-03-04,1,101,0,"uploads/document/1756866617_5976fab6439d494097cc.pdf,",1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1106,13483,20731,1220,1,4022,57616,0,2000-07-01,2026-03-04,1,101,0,"uploads/document/1756866764_706a3190d883c2847313.pdf,",1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1107,13495,20756,1545,1,4022,58138,0,2005-07-01,2026-03-04,1,101,0,,1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1108,13495,20757,1233,1,4022,132782,0,2001-07-01,2026-03-04,1,101,0,,1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1109,13357,20758,1546,1,4030,57606,0,2003-09-01,2026-03-04,1,101,1,,1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1110,13543,20759,1220,1,4007,,0,2020-09-02,2026-03-04,1,101,0,,1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1111,13543,20760,1219,1,4022,132722,0,2022-05-12,2026-03-04,1,101,0,,1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1112,13543,20761,1197,1,4007,131853,0,2021-06-11,2026-03-04,1,101,0,,1,,1,2025-09-03 00:00:00,2026-03-27 00:00:00
1113,13545,1568,92,1,4021,132032,0,2022-07-06,2026-03-04,1,101,1,,1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1114,13586,111,1215,1,4021,132032,0,2023-08-05,2026-03-04,1,101,1,,1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1115,13602,805,1233,1,4022,134091,0,2021-09-01,2026-03-04,1,101,1,"uploads/document/1756900921_4f23fed5ce438cc62507.pdf,",1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1116,13609,809,1450,1,4016,131676,0,2023-08-01,2026-03-04,1,101,0,,1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1117,13609,20762,1547,1,4022,58035,0,2020-07-20,2026-03-04,1,101,0,"uploads/document/1756905932_1a62c19d22110aa9f555.jpg,",1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1118,13652,576,368,1,4014,132593,0,2024-10-08,2026-03-04,1,101,1,"uploads/document/1756920571_531063238716aa51f291.jpg,",1,,0,2025-09-03 00:00:00,2026-03-27 00:00:00
1119,13671,3947,1184,1,4016,133650,0,2024-09-04,2026-03-04,1,101,1,,1,,0,2025-09-04 00:00:00,2026-03-27 00:00:00
1120,13674,5059,1184,1,4008,133025,0,2022-09-01,2026-03-04,1,101,0,,1,,0,2025-09-04 00:00:00,2026-03-27 00:00:00
1121,13674,20763,1312,1,4008,133025,0,2018-07-01,2026-03-04,1,101,0,,1,,0,2025-09-04 00:00:00,2026-03-27 00:00:00
1122,13704,266,1548,2,,,0,2024-09-15,2026-03-04,1,,1,,1,,0,2025-09-04 00:00:00,2026-03-27 00:00:00
1123,13707,4752,1303,1,4022,131953,0,2022-09-11,2026-03-04,1,101,1,,1,,0,2025-09-04 00:00:00,2026-03-27 00:00:00
1124,13713,20764,1198,1,4022,147566,0,2021-07-06,2026-03-04,1,101,1,,1,,0,2025-09-04 00:00:00,2026-03-27 00:00:00
1125,13720,741,1188,1,4022,132958,0,2015-09-07,2026-03-04,1,101,1,,1,,0,2025-09-04 00:00:00,2026-03-27 00:00:00
1126,13741,653,1202,1,4035,131517,0,2020-09-04,2026-03-04,1,101,1,"uploads/document/1756986287_739566de0cfa2a506e75.jpg,",1,,0,2025-09-04 00:00:00,2026-03-27 00:00:00
1127,13759,571,1236,1,4014,132201,0,2021-07-16,2026-03-04,1,101,1,,1,,0,2025-09-04 00:00:00,2026-03-27 00:00:00
1128,13795,836,1303,1,4016,58020,0,2019-08-05,2026-03-04,1,101,1,,1,,0,2025-09-04 00:00:00,2026-03-27 00:00:00
1129,13813,756,1199,1,4022,57687,0,2022-09-19,2026-03-04,1,101,0,,1,,0,2025-09-05 00:00:00,2026-03-27 00:00:00
1130,13837,159,1277,1,4030,133739,0,2022-07-17,2026-03-04,1,101,1,,1,,0,2025-09-05 00:00:00,2026-03-27 00:00:00
1131,13857,20568,1198,1,4021,132032,0,2022-11-12,2026-03-04,1,101,1,,1,,0,2025-09-05 00:00:00,2026-03-27 00:00:00
1132,13863,210,1210,1,4021,132032,0,2022-07-06,2026-03-04,1,101,1,,1,,0,2025-09-05 00:00:00,2026-03-27 00:00:00
1133,13871,805,207,1,4022,132782,0,2021-07-07,2026-03-04,1,101,1,,1,,0,2025-09-05 00:00:00,2026-03-27 00:00:00
1134,13873,401,1221,1,4039,132040,0,2014-06-25,2026-03-04,1,101,1,,1,,0,2025-09-05 00:00:00,2026-03-27 00:00:00
1135,13875,20501,1198,1,4021,132032,0,2022-07-05,2026-03-04,1,101,1,,1,,0,2025-09-05 00:00:00,2026-03-27 00:00:00
1136,13897,5,1221,1,4017,57698,0,2018-07-03,2026-03-04,1,101,1,,1,,0,2025-09-05 00:00:00,2026-03-27 00:00:00
1137,13906,155,1238,1,4030,57606,0,2008-08-11,2026-03-04,1,101,0,,1,,0,2025-09-05 00:00:00,2026-03-27 00:00:00
1138,13933,389,1300,1,4022,131953,0,2020-08-05,2026-03-04,1,101,1,,1,,0,2025-09-05 00:00:00,2026-03-27 00:00:00
1139,13965,5,1190,1,4037,134089,0,2023-09-06,2026-03-04,1,101,0,,1,,0,2025-09-06 00:00:00,2026-03-27 00:00:00
1140,13965,20766,1287,1,4037,134089,0,2023-09-06,2026-03-04,1,101,1,,1,,0,2025-09-06 00:00:00,2026-03-27 00:00:00
1141,14010,20767,1198,1,4021,132032,0,2022-07-05,2026-03-04,1,101,1,,1,,0,2025-09-06 00:00:00,2026-03-27 00:00:00
1142,14015,3,1206,1,4039,132854,0,2021-07-06,2026-03-04,1,101,1,,1,,0,2025-09-06 00:00:00,2026-03-27 00:00:00
1143,14019,210,1198,1,4021,132032,0,2020-06-12,2026-03-04,1,101,1,,1,,0,2025-09-06 00:00:00,2026-03-27 00:00:00
1144,14037,136,57,1,4022,133230,0,2021-06-08,2026-03-04,1,101,1,,1,,0,2025-09-06 00:00:00,2026-03-27 00:00:00
1145,14052,5,75,1,4021,154100,0,2023-07-03,2026-03-04,1,101,1,,1,,0,2025-09-06 00:00:00,2026-03-27 00:00:00
